report_id,bug_id,bug_category,severity,recurrent,bug_create_time,bug_page,title,description,img_url,test_case_name,test_case_front,test_case_behind,test_case_description
5d4e1960c9e77c000dab1029,5d4e1c2ac9e77c000dab104c,功能不完整,3,必现,2019/8/10 1:21,登录,用户登陆提示信息有误,"1、打开趣享GIF
2、输入手机号为1878269757，点击获取验证码
3、输入手机号为187826975777，点击获取验证码
4、观察app提示信息，发现当手机号格式错误的时候，提示信息有误。应该提示“手机号格式不对”，而不是“验证码错误”",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565400101325/1565400101325_1.png,用户登录测试,成功安装趣享GIF开源版,"1、打开趣享GIF
2、输入手机号为1878269757，点击获取验证码
3、输入手机号为187826975777，点击获取验证码
4、观察app提示信息",应提醒手机号码格式不对
5d4e1960c9e77c000dab1029,5d4e1dc0c9e77c000dab1066,不正常退出,5,必现,2019/8/10 1:28,个人界面-简介编辑-简介编辑,编辑个人简介，应用不正常退出,"1、点击菜单
2、点击编辑个人简介，修改个人信息
3、应用直接闪退，影响用户体验",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565400506663/1565400506663_2.png,编辑个人简介功能测试,成功登录趣享GIF,"1、点击菜单
2、点击编辑个人简介，修改个人信息",成功进入编辑个人简介界面
5d4e1960c9e77c000dab1029,5d4e1f80c9e77c000dab1082,功能不完整,3,必现,2019/8/10 1:36,个人界面-头像上传-头像上传,个人头像修改失败,"1、点击菜单
2、点击个人头像
3、点击右侧的“笔形状的按钮”，修改个人头像
4、功能不完整，点击后相当于返回键，影响用户体验",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565400952085/1565400952085_3.png,个人头像功能测试,成功登录趣享GIF,"1、点击菜单
2、点击个人头像
3、点击右侧的“笔形状的按钮”，修改个人头像",用户可以正常更换个人头像
5d4e1960c9e77c000dab1029,5d4e23ecc9e77c000dab10c9,用户体验,2,必现,2019/8/10 1:54,个人界面-草稿箱-编辑,草稿箱发布功能缺陷,"1、点击菜单
2、选择草稿箱
3、点击右下角的编辑按钮，进入发布趣图的界面
4、点击“贴上一张GIF图片”
5、选择一张GIF进行发布，当手机中没有GIF时，给出“您的相册已满，建议及时清理”的提示信息，同时点击右上角，发现“从相测中选择”有错别字，影响用户体验。",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565402088854/1565402088854_4.png,草稿箱发布功能测试,成功登录趣享GIF,"1、点击菜单
2、选择草稿箱
3、点击右下角的编辑按钮，进入发布趣图的界面
4、点击“贴上一张GIF图片”
5、选择一张GIF进行发布",成功发布一张GIF
5d4e1960c9e77c000dab1029,5d4e25e3c9e77c000dab10fd,用户体验,2,必现,2019/8/10 2:03,个人界面-个人主页-个人主页,个人主页中查看趣图发布信息错误,"1、点击菜单
2、选择个人主页
3、点开之前发布的那条趣图，查看发布的趣图信息
4、发现趣图中的时间有误，显示“1天前”，实际上是“1分钟前”，将时间的单位错误使用，影响用户体验。",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565402590103/1565402590103_5.png,个人主页查看功能测试,成功登录趣享GIF，并成功发布了一条趣图,"1、点击菜单
2、选择个人主页
3、点开之前发布的那条趣图，查看发布的趣图信息",趣图各项信息正确无误
5d4e1960c9e77c000dab1029,5d4e285ec9e77c000dab114b,页面布局缺陷,2,必现,2019/8/10 2:13,主界面-设置-常规,设置中出现错别字,"1、点击菜单
2、选择设置
3、查看各项设置
4、其中界面显示“用户斜逸”，应该为“用户协议”，影响用户体验。",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565403225943/1565403225943_6.png,设置模块功能测试,成功登录趣享GIF,"1、点击菜单
2、选择设置
3、查看各项设置",各项设置信息准确无误
5d4e1960c9e77c000dab1029,5d4e2bd7c9e77c000dab119d,功能不完整,1,必现,2019/8/10 2:28,主界面-设置-常规,登录界面手机号信息未保存,"1、点击菜单
2、选择设置
3、点击退出当前账号
4、登陆界面手机号为空，没有保存上一次登录的手机号，缺少保存的功能，影响用户体验",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565404115630/1565404115630_7.png,退出账号功能测试,成功登录趣享GIF,"1、点击菜单
2、选择设置
3、点击退出当前账号",成功退出当前账号，在登录界面中有上一次登录保存的手机号
5d4e1960c9e77c000dab1029,5d4e2e48c9e77c000dab11d4,功能不完整,2,必现,2019/8/10 2:39,查看趣图-评论-编辑评论,编辑评论功能不完整,"1、在世界界面中随便点击一个趣图
2、进行点赞
3、评论为空，查看提示信息
4、评论100字，查看提示信息
5、没有设置字数上限，没有提醒用户输入评论字数限制；当输入字数较多时，提示发表评论失败，但是在趣图评论界面中仍然能看到该评论","http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565404729289/1565404729289_8.png,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565404739104/1565404739104_0.png",趣图评论功能测试,成功登录趣图GIF,"1、在世界界面中随便点击一个趣图
2、进行点赞
3、评论为空，查看提示信息
4、评论100字，查看提示信息",为空时提示“评论内容不能为空”，评论字数设置上限，超过上限评论失败
5d4e1a07c9e77c000dab1031,5d4e2330c9e77c000dab10b0,功能不完整,3,必现,2019/8/10 1:51,个人界面-头像上传-头像上传,个人头像无法修改,"1.正常注册、登录系统 
2.点击左上角进入个人界面-编辑简介模块
3.再次单击头像，进入界面
4.单击界面右侧“笔形状”的修改图标
5.界面闪退至上一界面（个人界面）",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565401860071/1565401860071_2头像.png,个人界面-头像上传,"1.正常注册、登录系统 
2.点击左上角进入个人界面-编辑简介模块
3.再次单击头像，进入界面",单击界面右侧“笔形状”的修改图标,跳转至头像修改界面，并且可以重新编辑
5d4e1a07c9e77c000dab1031,5d4e2ae0c9e77c000dab1194,用户体验,2,必现,2019/8/10 2:24,查看趣图-评论-编辑评论,发送评论提示发送失败，但显示成功,"1.正常注册、登录系统
2.查看趣图，单击进入某个具体的趣图界面
3.滑至界面底端，单击“写评论”输入框，对贴子进行评论并且发送
4.评论已成功发送但提示“发表评论失败”",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565403592231/1565403592231_3评论.png,查看趣图-评论,"1.正常注册、登录系统
2.查看趣图，单击进入某个具体的趣图界面
",滑至界面底端，单击“写评论”输入框，对贴子进行评论并且发送,界面提示“评论成功”，发送时间正确
5d4e1a07c9e77c000dab1031,5d4e384fc9e77c000dab12af,用户体验,3,必现,2019/8/10 3:21,个人界面-发布趣图-发布趣图,文字内容输入无限定,"1.正常注册、登录系统 
2.进入个人界面-发布趣图界面
3.在文本框输入带有敏感性词汇、关键词、非法字符
4.系统提示“发布成功”",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565407301054/1565407301054_4.jpg,个人界面-发布趣图,"1.正常注册、登录系统 
2.进入个人界面-发布趣图界面","1.在文本框输入带有敏感性词汇、关键词、非法字符
2.在文本框输入长串字符，直到长度不够不给输入","如果输入带有敏感性词汇、关键词、非法字符，应该不能通过审核，并提示“发布失败”
如果输入非常长的字符，直到无法输入，应该提示输入字符最大长度限制"
5d4e1a07c9e77c000dab1031,5d4e3ab2c9e77c000dab12d3,用户体验,2,必现,2019/8/10 3:32,个人界面-发布趣图,文字长度输入限制无提示,"1.正常注册、登录系统 
2.进入个人界面-发布趣图界面
3.在文本框输入长串字符，直到长度不够无法再输入",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565407896706/1565407896706_5.jpg,个人界面-发布趣图,"1.正常注册、登录系统 
2.进入个人界面-发布趣图界面","1.在文本框输入带有敏感性词汇、关键词、非法字符
2.在文本框输入长串字符，直到长度不够不给输入","如果输入带有敏感性词汇、关键词、非法字符，应该不能通过审核，并提示“发布失败”
如果输入非常长的字符，直到无法输入，应该提示输入字符最大长度限制"
5d4e1a07c9e77c000dab1031,5d4e9637c9e77c000dab164e,功能不完整,1,大概率复现,2019/8/10 10:02,查看趣图-分享-微信,分享成功后无任何跳转信息,"1.正常注册、登录系统 
2.点击任意趣图进行查看
3..点击界面右侧绿色的小圆圈
4.跳出提示“分享到”，点击微信
5.弹出好友选择页面，选择其中一个对象进行分享
6.当分享完成后直接留在当前APP，无任何提示跳转信息",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565431323493/1565431323493_6.jpg,查看趣图-分享,"1.正常注册、登录系统 
2.点击任意趣图进行查看","1.点击界面右侧绿色的小圆圈
2.跳出提示“分享到”，点击微信
3.弹出好友选择页面，选择其中一个对象进行分享",当分享完成后应提示是否留在当前微信，还是返回“趣享APP”
5d4e2187c9e77c000dab1093,5d4e2627c9e77c000dab1107,功能不完整,2,必现,2019/8/10 2:04,登录,输入正确的手机号码，点击登录，提示：手机号和验证码不能为空，应提示：验证码不能为空,1、打开趣享GIF 2、输入手机号为17723947807 2、点击登录按钮 3、提示：手机号和验证码不能为空，应提示：验证码不能为空,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565402644434/1565402644434_OA2_1XXEGX397((U7R%Y@96.png,登录,1,1,1
5d4e2187c9e77c000dab1093,5d4e321dc9e77c000dab123b,用户体验,2,必现,2019/8/10 2:55,个人界面,取消关注后在关注页面还会显示已取消关注用户的动态,1.进入首页 2.点击关注 3.点击一个头像进入其他人的主页4.点击头像下面的发布 5.点击取消关注 6.返回页面后仍然还显示取消关注用户的动态，应在返回时做一次刷新操作,,个人界面,1,1,1
5d4e2187c9e77c000dab1093,5d4e3711c9e77c000dab129f,用户体验,3,必现,2019/8/10 3:16,个人界面,在个人主页界面转发自己的发布内容，发布成功，返回个人主页界面后没有显示转发内容,"1、进入在个人主页界面
2、转发自己的发布内容，转发成功后，自动返回个人主页界面，没有显示转发内容，返回后应做一次栓新操作",,个人界面,1,1,1
5d4e2187c9e77c000dab1093,5d4e3bc7c9e77c000dab12e5,用户体验,2,必现,2019/8/10 3:36,个人界面-个人主页-个人主页,应用信息页面无返回按钮,"1、点击个人界面按钮，进入个人主页
2、点击设置进，入设置页面
3、点击应用信息，进入应用信息页面，页面无返回按钮影响用户体验",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565408174285/1565408174285_$G]SLX~VKZYS)2[0~TYX4CC.png,个人界面,1,1,1
5d4e2187c9e77c000dab1093,5d4e3374c9e77c000dab1266,功能不完整,3,必现,2019/8/10 3:01,主界面,在关注页面会展示用户自己的动态，应只展示已关注用户的动态,"1、成功登录app，默认进入世界页面
2、点击关注，展示已关注用户的动态
3、关注页面会展示用户自己的动态，应只展示已关注用户的动态",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565406055197/1565406055197_D(P6_7~KPWC`HIHH1}QVM_Y.png,主界面,1,1,1
5d4e2187c9e77c000dab1093,5d4e3f2ec9e77c000dab132a,功能不完整,3,必现,2019/8/10 3:51,主界面-关注-其他,首次登录应用后，在世界页面中关注其他用户后，进入关注页面，未显示关注用户发布的内容,"1、成功登录应用，默认进入世界页面
2、点击任意动态图，进入详情页面
3、点击关注
4、返回世界页面，点击进入关注页面，页面无任何信息","http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565409008940/1565409008940_EL%`3J[IEC(SK[LI~49BOAV.png,http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565409062865/1565409062865_W}KZ$_]A7QQY39$ZC)%%4%3.png",主界面,1,1,1
5d4e2187c9e77c000dab1093,5d4e4254c9e77c000dab1345,用户体验,2,必现,2019/8/10 4:04,搜索,点击搜索，无历史搜索记录,"1、成功登录应用，默认进入世界页面
2、点击搜索，无历史搜索记录",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565409861850/1565409861850_3]`97}L)S}{3R%DJ7XG7W1E.png,检索,1,1,1
5d4e2187c9e77c000dab1093,5d4e4597c9e77c000dab135d,功能不完整,3,大概率复现,2019/8/10 4:18,搜索,在搜索中输入关键字进行搜索，不包含关键字的信息也包含在其中，应只展示包含关键字的信息,"1、成功登录应用，默认进入世界页面
2、在搜索文本框中输入“12”，点击搜索
3、展示了不包含“12”关键字的信息，应只展示包含“12”关键字的信息",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565410643666/1565410643666_`(6%52QV2E%5OX0~}@~Q9~2.png,检索,1,1,1
5d4e2187c9e77c000dab1093,5d4e2a44c9e77c000dab117e,功能不完整,2,无规律复现,2019/8/10 2:21,查看趣图-评论-编辑评论,提示：发表评论失败，但仍然发表成功,"1，进行发布评论后，提示：发表评论失败
2，进入查看全部评论，提示发表评论失败的评论不应该出现在列表当中",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565403697162/1565403697162_3ZH1W2O]I13K$EJ(WF7O41W.png,查看趣图,1,1,1
5d4e2187c9e77c000dab1093,5d4e2c3bc9e77c000dab11a2,用户体验,2,必现,2019/8/10 2:30,查看趣图-评论-编辑评论,评论中的提示语有错别字，“写评轮”应该为“写评论”,"1.进入查看趣图
2.评论中的提示语有错别字，“写评轮”应该为“写评论”",http://mooctest-site.oss-cn-shanghai.aliyuncs.com//app/1565404070678/1565404070678_QHY{IIQ3C8RR1KW$YNI4SRB.png,查看趣图,1,1,1
